id;pdm_id;codigo;titulo;contexto;complemento;macrotema_id;tema_id;subtema_id;status;inativa;motivo_inativacao;data_inativacao;indicador_temp;ods_temp
50;1;50;Garantir que 100% dos ônibus estejam equipados com acesso à internet sem fio e tomadas USB para recarga de dispositivos móveis e que ao menos 20% da frota seja composta por ônibus elétricos;"Em 2019, foram assinados os novos contratos de concessão do serviço de transporte público municipal. Tais contratos preveem diversas melhorias no funcionamento do sistema. No que se refere ao conforto e à oferta de comodidades nos ônibus, até 2024, 100% dos ônibus em operação na cidade disporão, serviço de internet sem fio e tomadas USB para recarga de dispositivos móveis. Com a oferta desses serviços, os cidadãos e cidadãs poderão aproveitar o tempo de deslocamento com a possibilidade de uso de dispositivos móveis para a realização de outras atividades de lazer ou de trabalho. 
Além disso, 20% da frota será composta de veículos elétricos, trazendo inúmeras vantagens: a mais significativa é que ônibus elétricos possuem emissão zero de poluentes, aumentando a sustentabilidade do sistema de transportes municipal e tendo um impacto significativo na saúde e na qualidade de vida da população paulistana. 
O custo médio para abastecer baterias elétricas pode chegar a ser 64% menor do que o de utilizar combustível a diesel, compensando boa parte do investimento inicial no médio e longo prazo. Também é relevante que motores elétricos têm eficiência de cerca de 90% contra a de 30% dos motores a combustão, além de serem compostos de menos peças que exigem revisão constantes. 
Finalmente, a vida útil dos ônibus elétricos chega a 15 anos, diferentemente dos ônibus a diesel que possuem vida útil de 10 anos. A eletrificação do transporte é chave para mobilidade sustentável!";O indicador será calculado levando em conta o esforço necessário para aumentar cada um dos dois percentuais (itens I e II na descrição do indicador) de seu valor-base até a meta almejada. Em dezembro de 2020, 54% da frota era equipada com tomadas USB para recarga de dispositivos móveis e 9,8% com acesso à internet por rede wi-fi (valor-base do item I). Em relação à eletrificação, a frota constava com 1,5% de veículos elétricos (valor-base do item II).;3;16;NULL;NULL;False;NULL;NULL;Média simples entre os percentuais da frota de ônibus (I) equipado com acesso à internet por rede wi-fi e tomadas USB para recarga de dispositivos móveis e (II) composto por veículos elétricos.;9
51;1;51;Ampliar o acervo de arte urbana do Museu de Arte de Rua (MAR) de São Paulo, com a realização de 260 novos painéis (grafite) em muros e empenas da cidade.;O MAR - Museu de Arte de Rua é uma iniciativa da Secretaria Municipal de Cultura, em conjunto com as Subprefeituras e a Secretaria de Educação, que visa aprimorar a vocação da cidade para a produção de arte urbana e ampliar seu impacto positivo na cultura e identidade de São Paulo. Com obras de diferentes artistas em suportes como grafite, estêncil e fotografia, em grandes dimensões, o MAR entrega para São Paulo painéis em empenas de prédios e em muros espalhados pela cidade, um verdadeiro museu a céu aberto. O foco, das próximas edições, é descentralizar as ações atingindo bairros periféricos, bem como contemplar artistas dos territórios mais afastados do centro. Desta forma, para além da descentralização na distribuição das artes pela cidade, há o fomento à visibilidade dos artistas periféricos. O Museu de Arte de Rua conta hoje com 119 grafites, realizados entre 2017 e 2020.;NULL;4;17;NULL;NULL;False;NULL;NULL;Número de novos painéis realizados.;11
52;1;52;Implantar nove Centros de Referência do Novo Modernismo.;Em celebração ao centenário da Semana de Arte Moderna de 1922, o lançamento do movimento pelo Novo Modernismo na cidade de São Paulo tem como objetivo promover uma série de debates e destaques às expressões culturais que nascem na periferia, de modo a abrir espaço para o protagonismo cultural da periferia e trazê-la para o centro do debate. Os Centros de Referência do Novo Modernismo serão implantados em oito bibliotecas do Sistema Municipal de Bibliotecas e na Biblioteca Mário de Andrade.;O intuito é atribuir maior destaque ao acervo referente à periferia e suas manifestações e expressões artístico-culturais, adquirindo livros e reformando mobiliários para melhor aproveitamento dos espaços.;4;17;NULL;NULL;False;NULL;NULL;Número de centros de referência do Novo Modernismo implantados e em funcionamento.;11
53;1;53;Implantar dez salas de cinema nos CEUs.;Trata-se de uma ação do Circuito SPcine, cujo objetivo é levar a experiência do cinema a todas as regiões da capital paulista, democratizando o acesso ao cinema e garantindo mais telas para a produção nacional. O Circuito Spcine apresenta semanalmente uma programação repleta de filmes nacionais e internacionais. Hoje, o Município conta com 20 salas SPcine (das quais, 15 funcionam em CEUs), distribuídas por 17 Subprefeituras. A expansão da iniciativa permitirá que o Circuito conte com um total de 30 unidades, instaladas prioritariamente em CEUs localizados em regiões com baixa oferta de equipamentos culturais, especialmente aqueles distantes das salas de cinema comerciais.;NULL;4;17;NULL;NULL;False;NULL;NULL;Número de salas de cinema implantadas e em funcionamento.;11
54;1;54;Inaugurar a Casa de Cultura Cidade Ademar.;A Subprefeitura da Cidade Ademar é a única na cidade onde não há espaço cultural da SMC. Reconhecendo a importância de se democratizar o acesso à produção artística e cultural da cidade, valorizar a cultura de periferia e assegurar 100% de cobertura de equipamentos culturais nas Subprefeituras, a inauguração da Casa de Cultura Cidade Ademar é um grande marco para a história da cidade de São Paulo.;NULL;4;17;NULL;NULL;False;NULL;NULL;Casa de Cultura Cidade Ademar inaugurada e em funcionamento.;11
55;1;55;Implantar quatro Estúdios Criativos da Juventude – Rede Daora.;Na cidade de São Paulo, mais de 765 mil jovens de 15 a 29 anos estão em situação de vulnerabilidade social, com acesso restrito a oportunidades acadêmicas ou profissionais. Além disso, a taxa de desemprego nessa faixa etária é de 35%, mais que o dobro da taxa de 16% verificada na população total. Fomentar a economia criativa é uma maneira de ampliar as oportunidades para inserção dos jovens no mercado de trabalho e o acesso a meios de produção cultural ainda pouco democratizados.;A rede de Estúdios Criativos da Juventude promoverá o acesso à infraestrutura de produção, formação e capacitação, a fim de potencializar nos jovens, a criatividade e a habilidade de empreender e produzir conteúdos criativos.;4;18;NULL;NULL;False;NULL;NULL;Número de Estúdios Criativos implantados e em funcionamento.;8
56;1;56;Implantar quatro Distritos Criativos.;É crescente a importância do setor de criatividade na economia do país, sobretudo em São Paulo. De acordo com dados do ObservaSampa, na capital, cerca de 10% dos empregos formais e 13% dos estabelecimentos formais são voltados para esse setor. Considerando esse cenário, serão escolhidos territórios com potencial para o desenvolvimento da economia criativa, nos quais serão instalados espaços de uso múltiplo e incentivadas atividades do setor privado e do terceiro setor. Os distritos se constituirão como polos de atração para negócios e atividades da indústria criativa.;NULL;4;19;NULL;NULL;False;NULL;NULL;Número de distritos criativos implantados e em funcionamento.;8
57;1;57;Realizar 600.000 atendimentos ao trabalhador, incluindo orientação, qualificação e encaminhamentos para oportunidades formais de trabalho e geração de renda.;A Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo tem por atribuições conduzir ações governamentais voltadas à geração de trabalho, emprego e renda no munícipio. Além disso, compete à pasta a oferta de cursos de qualificação profissional aos cidadãos, de modo a aumentar as chances de empregabilidade e inserção no mercado de trabalho formal. Face aos desafios socioeconômicos impostos pela pandemia, que acarretou significativo aumento nas taxas de desemprego no munícipio, as iniciativas propostas nesta meta pretendem contribuir para apoiar a população no cenário esperado de retomada econômica, com especial enfoque no atendimento à população economicamente mais vulnerável.;"Somatória do número de atendimentos realizados por:  
i) encaminhamentos para vagas de emprego;  
ii) inserção em vagas de emprego;  
iii) número de inscritos nos cursos, qualificações e capacitações para o mundo do trabalho, presencial ou à distância;  
iv) número de beneficiários inseridos no Programa Operação Trabalho - POT;  
v) número de beneficiários inseridos no Programa Bolsa Trabalho - BT;  
vi) número de mulheres atendidas no programa Tem Saída.";4;20;NULL;NULL;False;NULL;NULL;Número de atendimentos ao trabalhador realizados por meio dos diferentes programas da SMDET.;8
58;1;58;Realizar 600.000 atendimentos de apoio ao empreendedor.;A crise imposta pela pandemia de Covid-19 traz desafios sem precedentes para a criação de oportunidades de geração de renda no munícipio de São Paulo. Para tanto, o objetivo da Prefeitura de São Paulo é bastante ousado: alcançar a marca de 150 mil atendimentos ao ano, tanto no que tange ao amparo à formalização de microempreendedores como, também, na oferta de capacitação em empreendedorismo.;"Somatória do número de atendimentos de apoio ao empreendedor realizados:  
i) MEI: formalização, alteração de dados cadastrais, cancelamento, emissão de documentos e orientações;  
ii) análise e concessão de microcrédito;  
iii) inscrições nos programas de capacitação voltados ao empreendedorismo (Fábrica de Negócios, Mais Mulheres, mentorias do VAI TEC e Green Sampa);  
iv)  atendimentos aos artesãos e artesãs no Programa Mãos e Mentes Paulistanas;  
v) atendimentos a cooperados e pré-cooperados (assessoria técnica, contábil e jurídica); 
vi) atendimentos realizados nos espaços de coworking Teias.";4;20;NULL;NULL;False;NULL;NULL;Número de atendimentos de apoio ao empreendedor realizados por meio dos diferentes programas da SMDET.;8
59;1;59;Alcançar 20 mil pontos de acesso público à internet sem fio, priorizando a cobertura nos territórios mais vulneráveis.;"A expansão dos pontos de acesso wireless tem como objetivo levar internet gratuita e de qualidade à população de São Paulo, fomentando a inclusão digital e a apropriação do espaço público. Os pontos serão implantados em equipamentos e serviços públicos municipais, incluindo os ônibus.  
Atualmente o Programa Wi-Fi Livre SP conta com 1.088 pontos de acesso público à internet. A expansão do programa vai aumentar esse quantitativo para 20 mil pontos, tendo como foco os equipamentos e serviços públicos municipais, incluindo os ônibus. A proposta de expansão do programa vem de encontro ao conteúdo do Projeto de Emenda à Lei Orgânica nº 4/2020 que acrescenta incisos ao seu artigo 7º, com o objetivo de tornar o acesso à internet um direito fundamental aos residentes na Cidade de São Paulo. 
A pandemia de Covid-19 evidenciou ainda mais a importância do acesso à internet para que todos possam usufruir de importantes políticas públicas no Município, inclusive de caráter educacional, cultural e assistencial, bem como participar dos seus processos de formulação. Nestes termos, a expansão do programa Wi-Fi Livre SP é uma das formas que a Administração Pública Municipal tem de atuar positivamente no fomento a inclusão digital, redução de desigualdades e a apropriação do espaço público por todos.";NULL;4;21;NULL;NULL;False;NULL;NULL;Número de pontos de acesso à internet sem fio disponibilizados à população nos equipamentos públicos municipais, ônibus e demais pontos do Programa WiFi Livre SP.;9
60;1;60;Capacitar 300 mil cidadãos em cursos voltados à inclusão digital.;A cidade de São Paulo possui desigualdades de acesso digital bastante acentuadas, com concentração nas periferias do Município, conforme apontado no estudo “Desigualdades Digitais no Espaço Urbano: Um estudo sobre o acesso e uso da Internet na cidade de São Paulo” do Centro Regional de Estudos para o Desenvolvimento da Sociedade da Informação (Cetic.br) do Núcleo de Informação e Coordenação do Ponto BR (NIC.br), lançado no final de 2019. Como política pública de inclusão digital, os Telecentros e FabLabs possuem papel fundamental no Município, não só diminuindo as desigualdades de acesso às ferramentas digitais, mas também promovendo o letramento digital de cidadãs e cidadãos por meio de atividades educativas e formativas.;Número total de pessoas matriculadas nas capacitações ofertadas nos equipamentos Telecentros, DIGILAB LIVRE SP e FABLAB LIVRE SP, considerando, sensibilizações e cursos de curta e média duração.;4;21;NULL;NULL;False;NULL;NULL;Número de pessoas matriculadas nas capacitações ofertadas.;9
61;1;61;Estruturar 400 hortas urbanas e ações de suporte a negócios rurais, com capacitação ligada a economia verde e fomento a tecnologias ambientais.;"O incentivo e o fortalecimento da agricultura urbana e periurbana apresenta-se como política para a promoção de uma cidade mais inclusiva, sustentável, saudável e rural. Por meio do cultivo de hortaliças, frutas, PANCs (plantas alimentícias não convencionais), flores e outras plantas, pela população nas comunidades em que estão inseridas, as hortas podem cumprir papel relevante em diversas dimensões. Para a segurança alimentar, por meio da distribuição de alimentos ou venda direta a preços acessíveis. Podem, também, constituir-se como alternativa para a geração de renda. Assim como cumprir papel importante na educação alimentar e ambiental, no engajamento comunitário, na melhoria da qualidade ambiental da cidade e de vida para a população.
Entre 2021 e 2024 será desenvolvido um conjunto de ações para contribuir com o fortalecimento das iniciativas de hortas urbanas existentes, bem como para fomentar o surgimento de novas áreas produtivas na cidade, como o fornecimento de assistência técnica e extensão rural, disponibilização de insumos, estruturação de cadeias produtivas, capacitações, levantamento e viabilização de áreas para o cultivo, regularização de hortas e estruturação das políticas municipais voltadas à agricultura.";"Somatória de hortas que contêm, pelo menos, uma das seguintes ações:
i) Beneficiários do Programa Operação Trabalho (POT) - Hortas e Viveiros da Comunidade; 
ii) Sementes ou insumos provenientes das escolas estufa;
iii) Produtores capacitados por programas da PMSP ou que tenham passado por mentoria relacionada à economia verde e tecnologias ambientais;
iv) Produtores beneficiados por assistência técnica.";4;22;NULL;NULL;False;NULL;NULL;Número de hortas urbanas estruturadas.;"8;15"
62;1;62;Implantar oito novos parques municipais.;A cidade de São Paulo conta atualmente com 109 parques municipais sob gestão da Secretaria Municipal do Verde e do Meio Ambiente (SVMA). Previstos para diferentes regiões da cidade, os novos parques, além de suas funções ambientais, como a conservação de elementos naturais, remanescentes de mata e recursos hídricos, também têm importante função como áreas de lazer e na aproximação da população com a natureza.;Considera-se um parque como implantado quando são finalizadas as obras e medidas que permitam seu acesso pelo público. Quando se tratar de parque com futuras ampliações previstas, será considerado implantado quando, ao menos, uma parcela de sua área estiver aberta ao público.;5;23;NULL;NULL;False;NULL;NULL;Número de novos parques implantados e abertos à população.;"11;15"
63;1;63;Implantar duas Unidades de Conservação.;"Unidades de Conservação (UCs) são espaços protegidos, com o objetivo de promover a conservação e manutenção do patrimônio natural, como diversidade de fauna, flora e demais formas de vida, além de patrimônio histórico e cultural das comunidades presentes. São divididas em dois grupos: UCs de Proteção Integral, que admitem apenas o uso indireto dos seus recursos naturais; e as UCs de Uso Sustentável, que compatibilizam a conservação da natureza com o uso sustentável dos seus recursos naturais. Hoje, a cidade de São Paulo possui cerca de 40.000 hectares protegidos através de nove Unidades de Conservação municipais: duas do grupo de Uso Sustentável (as Áreas de Proteção Ambiental - APAS) e sete de Proteção Integral (os Parques Naturais Municipais - PNMs e um Refúgio de Vida Silvestre - RVS).";Considera-se a UC implantada quando há garantia do seu funcionamento e gestão. No caso dos Parques Naturais e Refúgios, é necessário considerar a implantação de cercamento, sinalização e estruturas físicas de apoio à visitação.;5;23;NULL;NULL;False;NULL;NULL;Número de Unidades de Conservação implantadas.;"11;15"
64;1;64;Atingir mais de 50% de cobertura vegetal na cidade de São Paulo.;"A cidade de São Paulo possui 48,18% de sua área revestida por cobertura vegetal, responsável pela provisão de benefícios ambientais e sociais. Para atingimento mínimo de 50% do território coberto por algum tipo de vegetação, serão investidos esforços no plantio e manejo de árvores, implantação de jardins de chuva e escadas drenantes, além da revitalização de canteiros. Destaca-se que, entre 2017 e 2020, a Prefeitura de São Paulo plantou mais de 112 mil árvores no território municipal, nos seguintes quantitativos anuais: 19.066 (2017); 18.320 (2018); 38.741 (2019) e; 36.624 (2020). O plantio e manutenção de mudas arbóreas será orientado pelas diretrizes previstas no Plano Municipal de Arborização Urbana (PMAU).";NULL;5;23;NULL;NULL;False;NULL;NULL;Percentual de cobertura vegetal na cidade de São Paulo.;"2;15"
65;1;65;Implantar Hospital Veterinário;"A Prefeitura oferece atendimento clínico e cirúrgico aos animais por meio de hospitais veterinários públicos, serviço pioneiro no Brasil. O atendimento gratuito nos hospitais veterinários municipais é ofertado exclusivamente aos tutores de animais moradores da cidade de São Paulo e, prioritariamente aos assistidos por programas sociais. Todos os hospitais oferecem serviços gratuitos de consultas, cirurgias, exames laboratoriais, medicação e internação aos animais. No total, são sete especialidades: oftalmologia, cardiologia, endocrinologia, neurologia, oncologia, ortopedia e odontologia. Há atualmente três hospitais veterinários públicos: Unidade Zona Sul; Unidade Zona Leste e unidade Zona Norte. A implantação de um quarto equipamento amplia a assistência em saúde animal, garantindo maior cobertura do serviço à população.";NULL;5;24;NULL;NULL;False;NULL;NULL;Hospital implantado e em funcionamento;15
66;1;66;Garantir a capacidade de atendimento e destinação adequada de 25 mil animais silvestres resgatados, apreendidos ou recebidos na cidade de São Paulo.;São atendidos no Centro de Manejo e Conservação de Animais Silvestres (CeMaCAs), da Divisão da Fauna Silvestre, animais feridos resgatados por munícipes ou instituições, animais órfãos ou oriundos de ações policiais de combate ao tráfico ou posse irregular, com o objetivo primordial de devolução do animal silvestre à vida livre. As atividades envolvem o atendimento veterinário com suporte laboratorial e, após a alta clínica, o encaminhamento para a reabilitação física e de comportamentos específicos de cada espécie, para então serem destinados para soltura dentro do Estado ou repatriados aos seus Estados de origem.;Serão contabilizados animais silvestres atendidos, tanto resgatados ou recebidos de munícipes ou instituições, animais órfãos ou oriundos de ações policiais de combate ao tráfico ou posse irregular.;5;23;NULL;NULL;False;NULL;NULL;Número de animais silvestres atendidos.;15
67;1;67;Reduzir em 15% o total de carga orgânica (proveniente da cidade de São Paulo) lançada no reservatório Guarapiranga.;A Bacia do Guarapiranga é um importante reservatório de abastecimento hídrico, responsável pelo fornecimento de água potável para quase 6 milhões de habitantes, que se estende por mais de 638 km², abrangendo parte da cidade de São Paulo e outros municípios vizinhos. Somente na capital, a bacia conta com 233 km² de seu território distribuído no município, onde cerca de 700 mil pessoas residem em sua maioria, sob condições irregulares, sem acesso a saneamento básico, despejando seus efluentes em córregos, ribeirões e rios que desaguam nos principais afluentes da represa, gerando aumento significativo nos índices de carga orgânica presente na água. Diante do problema, é imperativo que Prefeitura e Estado trabalhem no controle e na redução desses índices, impedindo novas ocupações, regularizando núcleos já consolidados através da execução de obras e no fornecimento de habitação digna àqueles que porventura venham a ser removidos de seu local de origem.;NULL;5;23;NULL;NULL;False;NULL;NULL;Percentual de carga orgânica proveniente da cidade de São Paulo, lançado no reservatório Guarapiranga.;6
68;1;68;Atingir 100% de cumprimento das metas individuais de redução da emissão de poluentes e gases de efeito estufa pela frota de ônibus do transporte público municipal.;A legislação municipal que trata da Política de Mudança do Clima prevê metas para a redução de poluentes e gases de efeito estufa pelos ônibus do transporte público municipal. Alinhados com essa legislação, os contratos de concessão do serviço de transporte público coletivo, firmados em 2019, contêm metas sucessivas e anuais para redução da emissão de óxidos de nitrogênio, material particulado e dióxido de carbono pelos ônibus. Para que haja tal redução, as empresas que operam o sistema deverão propor um cronograma de renovação de frota com a inserção de veículos com tecnologias menos poluentes e com menor emissão de gases de efeito estufa. Com a redução desses três componentes (óxidos de nitrogênio, material particulado e dióxido de carbono), o cumprimento integral das metas previstas pela Política Municipal de Mudança do Clima para 2024 fica assegurado.;"As metas individuais para redução de emissão de poluentes e gases de efeito estufa pela frota de ônibus do transporte são fixadas pela Lei Municipal nº 14.933 de 2009 e referem-se a três principais itens, cujo valor base e meta de redução são os seguintes (considerando dezembro/2020):
• Óxidos de nitrogênio: 3.116 toneladas, reduzir em 25%.
• Material particulado: 34,25 toneladas, reduzir em 40%.
• Dióxido de carbono: 1.102.253 toneladas, reduzir em 12%.";5;23;NULL;NULL;False;NULL;NULL;Média simples do percentual de cumprimento individual das metas de redução da emissão de cada um dos três componentes mensurados.;"13;14"
69;1;69;Reduzir em 600 mil toneladas a quantidade de resíduos enviados aos aterros entre 2021 e 2024.;"A cidade precisa diminuir, ao máximo, a quantidade de resíduos de aterros. O ideal é que só sejam aterrados os chamados ""rejeitos"", que representam de 5% a 15% do lixo recolhido. Todos os outros resíduos orgânicos e secos recicláveis têm alternativas à aterragem, como a compostagem e a reciclagem. Com esta meta, busca-se ampliar a capacidade da cidade de São Paulo de reciclar e compostar, bem como aumentar a quantidade de resíduos separados na fonte (para que seja possível a reciclagem) por parte da população (com medidas de conscientização e educação ambiental previstas na meta).";Por meio de uma série de iniciativas de zeladoria, educação ambiental, incentivo à reciclagem e compostagem dos resíduos produzidos na cidade, será mensurada a estimativa de redução de envio destes resíduos a aterros sanitários. A meta será calculada conforme a contribuição de cada iniciativa, levando em consideração estimativas de redução específicas para cada item.;5;23;NULL;NULL;False;NULL;NULL;Quantidade, em toneladas, de resíduos que deixarão de ser enviados aos aterros por meio das iniciativas adotadas.;12 e 14
70;1;70;Realizar 150 ações de projeção internacional que posicionem São Paulo como cidade global e sustentável e que possibilitem acordos de cooperação internacional.;Por meio dos compromissos internacionais, da participação em redes de cidades e seus fóruns de discussão, dos projetos de cooperação e trocas de experiências, e da participação em importantes eventos internacionais, São Paulo vem fortalecendo suas políticas públicas voltadas para o desenvolvimento sustentável, assim como as ações no enfrentamento da pandemia de Covid-19 e seus respectivos impactos. A solidariedade e a cooperação internacional são cruciais para lidar com as crises globais ambientais, humanitárias, econômicas e de saúde de nosso tempo. É necessário construir pontes, estabelecer diálogos, reforçar e consolidar os direitos humanos, proteger a saúde, os meios de subsistência, gerar bem-estar para as comunidades e promover soluções urbanas sustentáveis e resilientes.;"i) Campanha de comunicação: ativação midiática e produção de publicações com parceiros (organismos multilaterais, Redes de Cidades, entidades governamentais nacionais e subnacionais) em ocasiões relevantes para divulgação das ações e compromissos da cidade, de modo a posicionar São Paulo como cidade sustentável, inovadora e igualitária;  
ii) Participação em eventos internacionais presenciais ou virtuais, promovidos por entidades governamentais, redes de cidades e instituições do Sistema ONU para apresentar as ações, políticas e estratégias da cidade e estabelecimento de contatos com vistas a novas parcerias; 
iii) Realização de eventos internacionais presenciais ou virtuais, que a cidade de São Paulo organiza, de forma isolada ou com parceiros, para tratar de assuntos estratégicos e posicionar a cidade como protagonista nas temáticas relacionadas a direitos humanos e desenvolvimento sustentável.";5;25;NULL;NULL;False;NULL;NULL;Número de ações de projeção internacional realizadas (campanhas de comunicação, participação em eventos internacionais e realização de eventos internacionais na cidade de São Paulo).;"16;17"
71;1;71;Implementar 60% do Plano de Turismo Municipal - Perspectiva 2030.;O Plano de Turismo Municipal, lançado em 2019, apresenta um conjunto de ações a ser realizado pelo poder público com o objetivo de fomentar o segmento turístico na cidade. Formulado com o horizonte temporal de 2030, tais ações tornam-se ainda mais necessárias diante dos impactos que a pandemia do Covid-19 trouxe para o segmento. A meta proposta busca responder a esses desafios. O Município de São Paulo possui dois polos de ecoturismo, Parelheiros e Cantareira. Todo o arcabouço legal será revisto e adequado à sua exploração como catalisador do desenvolvimento econômico sustentável destas regiões por meio do turismo.;"Para apuração do indicador, serão contabilizadas as metas previstas no PLATUM 2019, salvo:
- metas cujo prazo de entrega é posterior a 2024;
- metas que já tenham sido cumpridas antes de 2021;
- metas de natureza continuada, conforme descritas no documento.";5;25;NULL;NULL;False;NULL;NULL;Percentual de metas concluídas em razão das metas propostas.;8
72;1;72;Remodelar as praças de atendimento das Subprefeituras para que centralizem todos os serviços municipais no território - Descomplica SP.;O programa Descomplica SP oferece um modelo ágil e transparente de atendimento ao cidadão. Em sua nova fase, unificará todos os serviços de atendimento prestados nas praças de atendimento da Prefeitura na unidade territorial das Subprefeituras.;NULL;6;26;NULL;NULL;False;NULL;NULL;Número de unidades de Subprefeituras remodeladas.;16
73;1;73;Atrair R$ 13 bilhões em investimentos para a cidade.;"O poder público atua na atração de benefícios econômicos para a cidade tanto por meio da articulação e capacitação de empresas (Programa de Atração e Retenção de 
Investimentos para o Município de São Paulo e Programa de Apoio à Internacionalização de Empresas Paulistanas), quanto por meio de projetos de parceria com o setor privado que visam delegar a manutenção de bens e execução de serviços que podem ser melhor explorados pela iniciativa privada.";"Somatória dos recursos financeiros movimentados a partir do estímulo público municipal: 
i) investimentos, em R$, declarados pelas empresas atendidas no âmbito do Programa de Atração e Retenção de Investimentos para o Município de São Paulo e pelas empresas participantes do Programa de Apoio à Internacionalização de Empresas Paulistanas;
ii) soma do montante de benefícios econômicos totais, em R$, conforme previsão total constante nos projetos de parceria com o setor privado no momento da sua aprovação.";6;27;NULL;NULL;False;NULL;NULL;Somatória dos recursos financeiros movimentados a partir do estímulo público municipal.;"8;17"
74;1;74;Atingir a arrecadação de R$ 9 bi entre 2021 e 2024.;"Com a finalidade de mitigar os efeitos da pandemia de Covid-19 sobre os cofres públicos e viabilizar a execução das políticas públicas municipais, busca-se: (i) modificar o paradigma da atual sistemática de cobrança da dívida ativa, desenvolvendo novas capacidades e aprimorar as existentes a fim de aproximar a arrecadação efetiva da arrecadação potencial para maximizar a recuperação dos créditos públicos inscritos; (ii) apoiar os devedores eventuais para o equacionamento de sua dívida inscrita com vistas à preservação da atividade empresarial e retomada econômica; (iii) coibir com rigor fraudes fiscais e inibir práticas de devedores contumazes para desestimular a inadimplência e inibir a concorrência desleal no ambiente econômico.";Arrecadação bruta acumulada da dívida tributária e não tributária inscrita em Dívida Ativa, incluindo os valores arrecadados em programas de parcelamento, ao longo do quadriênio (2021-2024).;6;27;NULL;NULL;False;NULL;NULL;Recursos, em R$, arrecadados com Dívida Ativa ao longo do quadriênio.;17
75;1;75;Alcançar 7,37 pontos no Índice de Integridade da Administração Direta da PMSP.;"Nota obtida pelos órgãos municipais (Administração Direta) quanto ao seu desempenho em aspectos da gestão, em apuração realizada semestralmente pela CGM, consolidada no Índice de Integridade. Os aspectos avaliados pela CGM dizem respeito à integridade dos órgãos municipais no que toca ao controle e à transparência, e consubstanciam-se em nove indicadores, quais sejam: i) indicador de Controle Interno; ii) indicador do Programa de Integridade e Boas Práticas; iii) indicador de Reclamações Atendidas; iv) indicador de Recomendações; v) indicador de Transparência Ativa; vi) indicador de Comissionados; vii) indicador de Pregões Eletrônicos; viii) indicador de Contratos Emergenciais; ix) indicador de Transparência Passiva.";"Descrição da metodologia de apuração de cada indicador: i) Indicador de Controle Interno: avalia a existência de responsável pelo controle interno e seu desempenho;
 ii) Indicador do Programa de Integridade e Boas Práticas: avalia a existência e implementação; 
iii) Indicador de Reclamações Atendidas: avalia o tempo de resposta das reclamações dos munícipes; 
iv) Indicador de Recomendações: avalia o grau de implementação das recomendações da auditoria da CGM; v) Indicador de Transparência Ativa: avalia o grau de transparência dos portais institucionais online de cada órgão; 
vi) Indicador de Comissionados: avalia a proporção entre cargos comissionados puros e o total de cargos; 
vii) Indicador de Pregões Eletrônicos: avalia a proporção entre a realização de pregões eletrônicos e presenciais; viii) Indicador de Contratos Emergenciais: avalia a proporção entre a celebração de contratos emergenciais em relação ao total de contratos firmados; 
ix) Indicador de Transparência Passiva: avalia a qualidade e a eficiência das respostas aos pedidos de acesso à informação.";6;28;NULL;NULL;False;NULL;NULL;Resultado, aferido pela CGM, quanto ao desempenho dos órgãos da Administração Direta nos aspectos atinentes a cada indicador que compõe o Índice de Integridade (nota de 0 a 10).;17
76;1;76;Implantar o Portal Único de Licenciamento da cidade de São Paulo.;"O Portal de Licenciamento, já existente e em operação na Secretaria Municipal de Urbanismo e Licenciamento, possui funcionalidades de gestão e desburocratização do processo de licenciamento como: validação de regras urbanísticas para emissão de alvarás automáticos; análise e chancela de projetos; emissão de relatórios de análise e acompanhamento de processos, contendo filtros parametrizados; espelhamento de todas as informações e integração com SEI; integração com ferramentas de georreferenciamento (GeoSampa) para gestão cartográfica do licenciamento; interface para editar rapidamente conjuntos de dados e regras em um banco de validações (para casos de mudança de legislação, por exemplo); e compilação de alvarás emitidos em determinado período, em arquivo que atenda aos padrões do SISOBRA (Sistema da Receita Federal). 
A expansão do escopo de atuação do Portal para uma entrada única de licenciamento eletrônico, abarcando o licenciamento edilício, ambiental e de funcionamento na Prefeitura será pioneira na cidade de São Paulo. A inteligência sobre a legislação e a parametrização adicionadas ao sistema o tornam apto a simplificar etapas e a realizar parte da análise via autoconferência, ou seja, verificação automática de resultados, modelo em que o cidadão preenche suas informações e o sistema, por meio de dados previamente parametrizados, autoriza ou não a continuidade do protocolo. Tal funcionalidade aumenta a produtividade da equipe técnica da Prefeitura, já que parte dos dados atestados passa a ser automaticamente conferida, além de dar respostas mais ágeis ao cidadão e uniformizar as informações vinculadas nos requerimentos e zerar a emissão de papel para obtenção de alvará e documentação.";"Unificar a porta de entrada (balcão único) da interação entre a Administração Pública Municipal com empreendedores e técnicos, contemplados por atividades de licenciamento de obras, licenciamento
ambiental e licença de funcionamento.";6;26;NULL;NULL;False;NULL;NULL;Portal implantado e disponível aos usuários.;16
